library,sys_time_constant_median,sys_time_constant_average,sys_time_constant_std,sys_time_constant_max,sys_time_solo_len,sys_time_solo_median,sys_time_solo_average,sys_time_solo_std,sys_time_solo_max,sys_time_full_median,sys_time_full_average,sys_time_full_std,sys_time_full_max
cluster,0.08800000000000001,0.08866666666666667,0.00503322295684716,0.094,3.0,0.107,0.10466666666666667,0.03555746522649405,0.139,0.098,0.10366666666666667,0.0201080415091409,0.126
clustergrammer,0.094,0.08833333333333333,0.01625833119767626,0.10099999999999999,3.0,0.17600000000000002,0.17600000000000002,0.022,0.198,0.166,0.17966666666666667,0.02811286775363433,0.212
clustergrammer2,0.079,0.07833333333333332,0.027006172134038785,0.105,3.0,0.201,0.20100000000000004,0.025,0.226,0.934,0.9893333333333333,0.10819118879711666,1.114
clustergrammer_widget,0.07200000000000001,0.08266666666666667,0.020231987873991355,0.106,3.0,0.23399999999999999,0.2353333333333333,0.00808290376865476,0.244,0.97,0.9490000000000002,0.07280796659706959,1.0090000000000001
clustering-geodata-cubes,0.10300000000000001,0.10033333333333333,0.015176736583776284,0.114,3.0,0.102,0.107,0.019000000000000003,0.128,2.151,2.1683333333333334,0.06768554744798454,2.2430000000000003
clyent,0.1,0.09766666666666668,0.010692676621563627,0.107,3.0,0.19399999999999998,0.18333333333333335,0.03523256069793015,0.212,0.165,0.17200000000000001,0.03897435053981017,0.214
cm,0.099,0.09500000000000001,0.020297783130184443,0.113,3.0,0.179,0.17800000000000002,0.008544003745317547,0.18600000000000003,0.174,0.16166666666666665,0.03043572462310259,0.184
cma,0.086,0.09333333333333334,0.01446835627614047,0.11,3.0,0.107,0.10566666666666667,0.010066445913694332,0.115,0.126,0.126,0.03,0.156
cmake,0.091,0.08966666666666667,0.014047538337136997,0.10300000000000001,3.0,0.276,0.262,0.07005711955254797,0.324,0.311,0.30566666666666664,0.03134219732777732,0.33399999999999996
cmdstanpy,0.102,0.10533333333333333,0.006658328118479397,0.113,3.0,0.08900000000000001,0.09300000000000001,0.013453624047073724,0.10800000000000001,0.444,0.45599999999999996,0.05302829433425142,0.514
cmocean,0.079,0.09500000000000001,0.027712812921102038,0.127,3.0,0.096,0.10433333333333333,0.023629078131263047,0.131,0.105,0.10833333333333334,0.02318045153428495,0.133
coast,0.07400000000000001,0.08,0.01307669683062202,0.095,3.0,0.11,0.10799999999999998,0.00916515138991167,0.11599999999999999,2.095,2.1596666666666664,0.15637241871037663,2.338
cobra,0.081,0.08433333333333333,0.014294521094927709,0.1,3.0,0.141,0.14,0.02151743479135001,0.161,2.021,2.082333333333333,0.11677899354478678,2.217
codecov,0.083,0.085,0.014106735979665884,0.1,3.0,0.087,0.09133333333333334,0.012096831541082712,0.105,0.203,0.18400000000000002,0.0437149859887888,0.215
codespell,0.109,0.09599999999999999,0.03157530680769389,0.11900000000000001,3.0,0.106,0.09999999999999999,0.011269427669584647,0.107,0.105,0.10266666666666667,0.00776745346515403,0.109
coffea,0.092,0.085,0.023302360395462088,0.10400000000000001,3.0,0.13699999999999998,0.148,0.028160255680657446,0.18,2.225,2.2133333333333334,0.030237945256470715,2.2359999999999998
cognitive_face,0.08199999999999999,0.08566666666666667,0.013868429375143142,0.10099999999999999,3.0,0.109,0.11133333333333334,0.017616280348965077,0.13,0.17800000000000002,0.15833333333333333,0.04393555887129846,0.18899999999999997
coinor.grumpy,0.087,0.08666666666666667,0.0015275252316519464,0.08800000000000001,3.0,0.11800000000000001,0.12433333333333334,0.013650396819628853,0.14,0.271,0.29300000000000004,0.05164300533470146,0.35200000000000004
collatex,0.087,0.08833333333333333,0.0070945988845975945,0.096,3.0,0.10400000000000001,0.102,0.00529150262212918,0.106,0.207,0.24266666666666667,0.06703978918025723,0.32
collections,0.11199999999999999,0.10833333333333334,0.008144527815247073,0.114,3.0,0.114,0.113,0.002645751311064593,0.115,0.091,0.09633333333333334,0.011015141094572202,0.109
colorama,0.07,0.07133333333333335,0.018036999011291573,0.09,3.0,0.11699999999999999,0.10666666666666667,0.02328805129961142,0.12300000000000001,0.079,0.07833333333333332,0.007023769168568499,0.085
colorcet,0.10300000000000001,0.10366666666666668,0.005033222956847168,0.109,3.0,0.126,0.15066666666666664,0.05162686639079823,0.21,0.156,0.1536666666666667,0.012662279942148375,0.165
coloredlogs,0.10400000000000001,0.10266666666666667,0.007094598884597588,0.109,3.0,0.11900000000000001,0.11833333333333333,0.00702376916856849,0.125,0.11900000000000001,0.12666666666666668,0.019655363983740765,0.149
colorful,0.106,0.09466666666666666,0.027790885796126277,0.115,3.0,0.124,0.129,0.018027756377319945,0.149,0.09699999999999999,0.10433333333333333,0.01628905563049416,0.12300000000000001
colorlog,0.086,0.08366666666666667,0.010692676621563629,0.09300000000000001,3.0,0.094,0.09400000000000001,0.014000000000000009,0.10800000000000001,0.095,0.09566666666666668,0.002081665999466133,0.098
colorlover,0.076,0.07866666666666666,0.00642910050732863,0.086,3.0,0.111,0.10033333333333333,0.02386070689089771,0.11699999999999999,0.08199999999999999,0.08,0.011135528725660041,0.09
colormap,0.127,0.12066666666666666,0.016441816606851373,0.133,3.0,0.203,0.19400000000000003,0.021931712199461308,0.21,0.166,0.16266666666666668,0.01823001188516707,0.179
colormath,0.091,0.09000000000000001,0.0017320508075688759,0.091,3.0,0.17600000000000002,0.17766666666666664,0.011590225767142482,0.19,0.475,0.49433333333333335,0.05083633870897212,0.552
colossus,0.08,0.08966666666666667,0.03550117368951811,0.129,3.0,0.126,0.12333333333333334,0.0073711147958319895,0.129,0.106,0.11,0.014422205101855956,0.126
colour,0.096,0.09733333333333334,0.002309401076758503,0.1,3.0,0.111,0.11533333333333334,0.014011899704655797,0.131,0.106,0.10466666666666667,0.018036999011291577,0.122
combo,0.07200000000000001,0.078,0.01587450786638754,0.096,3.0,0.19,0.19399999999999998,0.017349351572897468,0.213,1.726,1.7246666666666668,0.008082903768654658,1.732
comet_ml,0.08900000000000001,0.09000000000000001,0.01153256259467079,0.102,3.0,0.102,0.11133333333333334,0.02532455988429678,0.14,0.688,0.6766666666666666,0.0363501490139082,0.706
commonmark,0.1,0.09800000000000002,0.0034641016151377574,0.1,3.0,0.08900000000000001,0.09266666666666667,0.012897028081435401,0.107,0.10300000000000001,0.10166666666666667,0.014047538337136992,0.115
community,0.095,0.09366666666666668,0.006110100926607791,0.099,3.0,0.182,0.18400000000000002,0.007211102550927978,0.192,0.336,0.342,0.032419130154894636,0.377
compartor,0.1,0.09366666666666668,0.01644181660685137,0.106,3.0,0.10400000000000001,0.09733333333333333,0.0160727512683216,0.109,1.192,1.219,0.08671216754296925,1.3159999999999998
compile,0.09,0.08833333333333333,0.004725815626252608,0.092,3.0,0.187,0.18000000000000002,0.019467922333931784,0.195,0.161,0.161,0.0050000000000000044,0.166
composeml,0.092,0.08900000000000001,0.0069999999999999975,0.094,3.0,0.09,0.09799999999999999,0.015620499351813307,0.11599999999999999,0.9179999999999999,0.9086666666666666,0.028183919765237247,0.9309999999999999
comtypes,0.078,0.07266666666666666,0.012858201014657266,0.08199999999999999,3.0,0.258,0.25666666666666665,0.005131601439446891,0.261,0.235,0.245,0.023643180835073798,0.272
conda,0.28,0.266,0.025999999999999995,0.282,3.0,0.23199999999999998,0.24333333333333332,0.032516662395352565,0.28,0.297,0.316,0.05406477596365309,0.377
conda-build,0.22,0.22699999999999998,0.017578395831246933,0.247,3.0,0.282,0.27099999999999996,0.028160255680657432,0.292,0.358,0.355,0.011789826122551583,0.365
conda-package-handling,0.092,0.08466666666666667,0.01357694123627753,0.09300000000000001,3.0,0.07400000000000001,0.07233333333333335,0.011590225767142479,0.083,0.106,0.09999999999999999,0.011269427669584647,0.107
conda-verify,0.076,0.08533333333333333,0.016165807537309528,0.10400000000000001,3.0,0.10099999999999999,0.09466666666666666,0.014571661996262926,0.105,0.076,0.08,0.011532562594670807,0.09300000000000001
configargparse,0.083,0.08800000000000001,0.02783882181415011,0.11800000000000001,3.0,0.08900000000000001,0.10066666666666668,0.030237945256470947,0.135,0.076,0.07766666666666668,0.004725815626252604,0.083
configobj,0.09300000000000001,0.09366666666666668,0.006027713773341703,0.1,3.0,0.185,0.19533333333333333,0.022368132093076826,0.221,0.203,0.205,0.010148891565092228,0.21600000000000003
configparser,0.073,0.07666666666666667,0.014843629385474883,0.09300000000000001,3.0,0.11599999999999999,0.11833333333333333,0.01662327685305558,0.136,0.091,0.09400000000000001,0.011789826122551597,0.107
configparser2,0.085,0.082,0.010816653826391964,0.091,3.0,0.19399999999999998,0.18366666666666664,0.01789785834487838,0.19399999999999998,0.198,0.19366666666666665,0.024785748593361755,0.21600000000000003
confuse,0.091,0.08933333333333333,0.006658328118479397,0.095,3.0,0.105,0.10266666666666667,0.0040414518843273775,0.105,0.12300000000000001,0.11233333333333334,0.022030282189144417,0.127
constantly,0.09699999999999999,0.09099999999999998,0.03241913015489466,0.12,3.0,0.102,0.10999999999999999,0.017435595774162694,0.13,0.098,0.10366666666666664,0.010692676621563625,0.11599999999999999
contextily,0.084,0.082,0.00529150262212918,0.086,3.0,0.084,0.08666666666666667,0.012220201853215573,0.1,0.695,0.7073333333333333,0.07031595361888596,0.7829999999999999
contextlib2,0.08,0.08033333333333333,0.03850108223587141,0.11900000000000001,3.0,0.111,0.102,0.01824828759089466,0.114,0.095,0.09500000000000001,0.02099999999999999,0.11599999999999999
contextvars,0.1,0.10133333333333333,0.019035055380358972,0.121,3.0,0.18,0.18033333333333335,0.04250098038084925,0.223,0.179,0.17466666666666666,0.01401189970465581,0.18600000000000003
contractions,0.21899999999999997,0.22566666666666668,0.01422439219556791,0.242,3.0,0.239,0.236,0.005196152422706619,0.239,0.239,0.237,0.007211102550927985,0.243
contrailonlinecaclient,0.073,0.09366666666666668,0.03931072796748152,0.139,3.0,0.095,0.09933333333333334,0.017897858344878403,0.11900000000000001,0.254,0.24633333333333332,0.022501851775650228,0.264
control,0.08,0.09166666666666667,0.02557994005726623,0.121,3.0,0.23,0.2293333333333333,0.016010413278030447,0.245,0.877,0.894,0.05452522352086237,0.955
convertdate,0.08900000000000001,0.08133333333333333,0.018717193521821943,0.095,3.0,0.08800000000000001,0.09033333333333333,0.008736894948054108,0.1,0.341,0.3496666666666666,0.026102362600602558,0.379
cookiecutter,0.091,0.09633333333333334,0.027392213005402344,0.126,3.0,0.102,0.10099999999999999,0.007549834435270752,0.10800000000000001,0.223,0.22666666666666666,0.010969655114602888,0.239
cookies,0.09,0.09766666666666668,0.01415391583037477,0.114,3.0,0.124,0.11666666666666665,0.01357694123627754,0.125,0.09300000000000001,0.09600000000000002,0.01081665382639197,0.10800000000000001
coolbox,0.111,0.11599999999999999,0.01322875655532295,0.131,3.0,0.541,0.5356666666666667,0.04324735059322517,0.5760000000000001,2.214,2.2586666666666666,0.0952120440560615,2.3680000000000003
cooler,0.387,0.38599999999999995,0.006557438524302007,0.392,3.0,0.389,0.39766666666666667,0.04957149718672349,0.451,0.927,0.9400000000000001,0.023388031127053063,0.9670000000000001
coolprop,0.109,0.11,0.007549834435270746,0.11800000000000001,3.0,0.124,0.136,0.023430749027719966,0.163,0.14,0.14700000000000002,0.018520259177452144,0.168
coq-jupyter,0.079,0.08266666666666667,0.007234178138070233,0.091,3.0,0.095,0.09466666666666668,0.0035118845842842476,0.098,0.5820000000000001,0.5943333333333333,0.043821608064211155,0.643
corner,0.08800000000000001,0.08566666666666667,0.00776745346515403,0.092,3.0,0.102,0.09866666666666667,0.00945163125250521,0.106,0.46299999999999997,0.46466666666666673,0.07451398079107929,0.54
cos-python-sdk-v5,0.08,0.083,0.006999999999999997,0.091,3.0,0.107,0.102,0.019000000000000003,0.11800000000000001,0.449,0.443,0.032419130154894685,0.47200000000000003
country-bounding-boxes,0.091,0.10233333333333333,0.02318045153428495,0.129,3.0,0.226,0.2316666666666667,0.021079215671683176,0.255,0.22899999999999998,0.22666666666666666,0.00971253485622229,0.235
country-converter,0.087,0.09466666666666668,0.016862186493255653,0.114,3.0,0.179,0.17533333333333334,0.010016652800877823,0.183,0.56,0.5746666666666668,0.053528808443055506,0.634
country_converter,0.079,0.07866666666666668,0.004509249752822894,0.083,3.0,0.19399999999999998,0.20466666666666666,0.036198526673517153,0.245,0.568,0.579,0.05532630477449217,0.639
countryinfo,0.11199999999999999,0.10533333333333333,0.015143755588800722,0.11599999999999999,3.0,0.114,0.11233333333333333,0.01258305739211791,0.124,0.107,0.11733333333333333,0.02514623895005639,0.146
coverage,0.092,0.09233333333333334,0.0035118845842842393,0.096,3.0,0.122,0.12466666666666666,0.019139836293274124,0.145,0.092,0.105,0.026057628441590767,0.135
coveralls,0.083,0.08566666666666667,0.02013289182738866,0.107,3.0,0.114,0.10666666666666667,0.013576941236277533,0.115,0.29600000000000004,0.3,0.025238858928247943,0.327
covid,0.114,0.10466666666666667,0.02157158624981791,0.12,3.0,0.359,0.37199999999999994,0.03724244889907214,0.414,0.5,0.502,0.023065125189341614,0.526
cowpoke,0.095,0.09766666666666668,0.008326663997864529,0.107,3.0,0.091,0.09066666666666667,0.0025166114784235813,0.09300000000000001,0.083,0.08266666666666667,0.011503622617824935,0.094
cpython,0.086,0.09166666666666667,0.017214335111567152,0.111,3.0,0.163,0.16066666666666665,0.03256275991578928,0.192,0.264,0.27366666666666667,0.03066485501895181,0.308
crcmod,0.09300000000000001,0.09366666666666668,0.004041451884327376,0.098,3.0,0.174,0.18899999999999997,0.029512709126747413,0.223,0.18600000000000003,0.18800000000000003,0.00818535277187243,0.19699999999999998
criticalpath,0.08900000000000001,0.09366666666666668,0.01266227994214839,0.10800000000000001,3.0,0.184,0.18266666666666667,0.011060440015358027,0.193,0.177,0.19466666666666665,0.034122328955294545,0.23399999999999999
cryptography,0.096,0.09033333333333333,0.01817507450695411,0.105,3.0,0.11199999999999999,0.119,0.027184554438136384,0.149,0.184,0.17166666666666666,0.029501412395567316,0.193
cryptography-vectors,0.10300000000000001,0.09833333333333333,0.011718930554164635,0.107,3.0,0.327,0.3433333333333333,0.031817186131607146,0.38,0.368,0.3526666666666667,0.03008875759039137,0.37200000000000005
cryptorandom,0.095,0.10366666666666667,0.019502136635080103,0.126,3.0,0.09699999999999999,0.10266666666666667,0.013428824718989126,0.11800000000000001,0.588,0.5913333333333334,0.008504900548115348,0.601
csbdeep,0.091,0.09333333333333334,0.013650396819628855,0.10800000000000001,3.0,0.113,0.11,0.006082762530298215,0.114,0.7879999999999999,0.7829999999999999,0.027838821814150077,0.8079999999999999
cssselect,0.102,0.09199999999999998,0.01732050807568877,0.102,3.0,0.1,0.10033333333333334,0.010503967504392493,0.111,0.113,0.11366666666666668,0.036004629331980814,0.15
cssselect2,0.09,0.09066666666666667,0.0011547005383792516,0.092,3.0,0.099,0.09966666666666668,0.021007935008784975,0.121,0.122,0.112,0.030265491900843117,0.136
csv,0.085,0.08866666666666667,0.009073771725877465,0.099,3.0,0.083,0.08766666666666667,0.008082903768654753,0.09699999999999999,0.091,0.09066666666666667,0.01650252505931541,0.107
csvkit,0.073,0.07433333333333335,0.021031722072463135,0.096,3.0,0.223,0.23299999999999998,0.037027017163147234,0.27399999999999997,1.209,1.2773333333333334,0.13965791539806596,1.4380000000000002
csvs-to-sqlite,0.10800000000000001,0.10666666666666669,0.01803699901129157,0.124,3.0,0.11,0.09866666666666667,0.025006665778014726,0.11599999999999999,0.6829999999999999,0.6883333333333334,0.06316908526592206,0.754
csvwlib,0.096,0.09500000000000001,0.002645751311064583,0.09699999999999999,3.0,0.115,0.11533333333333334,0.024501700621249407,0.14,0.37200000000000005,0.37433333333333335,0.02657693235370355,0.402
cufflinks,0.102,0.09999999999999999,0.01212435565298214,0.111,3.0,0.192,0.19866666666666666,0.020816659994661334,0.222,2.309,2.394666666666667,0.17048851378709745,2.591
currencyconverter,0.08800000000000001,0.08866666666666667,0.010016652800877815,0.099,3.0,0.083,0.08466666666666667,0.03253203549323856,0.11800000000000001,0.122,0.11133333333333333,0.018475208614068026,0.122
curver,0.08199999999999999,0.08833333333333333,0.020256686138984657,0.111,3.0,0.21100000000000002,0.20333333333333337,0.03709896674212551,0.23600000000000002,0.5,0.4663333333333333,0.07444684904905871,0.518
cv2_plt_imshow,0.099,0.08666666666666667,0.02311565126344775,0.10099999999999999,3.0,0.085,0.09900000000000002,0.026888659319497507,0.13,0.728,0.7316666666666666,0.06457811806899706,0.7979999999999999
cvbase,0.09,0.09000000000000001,0.0019999999999999914,0.092,3.0,0.105,0.105,0.0030000000000000113,0.10800000000000001,0.433,0.415,0.03204684071792416,0.434
cvxopt,0.09,0.08866666666666667,0.0041633319989322634,0.092,3.0,0.196,0.19899999999999998,0.008888194417315592,0.209,0.163,0.158,0.013228756555322945,0.168
cvxpy,6.63,6.613333333333333,0.07245228314782994,6.676,3.0,6.532,6.469,0.20586160399647116,6.636,6.268,6.415666666666667,0.27592450658347367,6.734
cwlkernel,0.106,0.10566666666666667,0.015502687938977976,0.121,3.0,0.127,0.12066666666666666,0.018339392937971894,0.135,1.9269999999999998,1.9116666666666668,0.1107986161165082,2.0140000000000002
cwlref-runner,0.09699999999999999,0.09766666666666668,0.006027713773341711,0.10400000000000001,3.0,0.20199999999999999,0.19833333333333333,0.02173323108360405,0.218,0.711,0.7103333333333334,0.06300264544710268,0.773
cwltool,0.079,0.08600000000000001,0.015716233645501714,0.10400000000000001,3.0,0.122,0.12933333333333333,0.015373136743466949,0.147,0.619,0.608,0.021702534414210724,0.622
cycler,0.091,0.09266666666666666,0.01755942292142124,0.111,3.0,0.124,0.12,0.006928203230275515,0.124,0.107,0.10066666666666667,0.015502687938977968,0.11199999999999999
cycontext,0.087,0.08333333333333333,0.008144527815247073,0.08900000000000001,3.0,0.17800000000000002,0.17966666666666664,0.03852704677669095,0.21899999999999997,0.8740000000000001,0.8683333333333335,0.024006943440041093,0.889
cyhunspell,0.099,0.09666666666666668,0.011676186592091325,0.107,3.0,0.134,0.13933333333333334,0.028378395538390354,0.17,0.318,0.3116666666666667,0.02804163571073083,0.336
cymem,0.09300000000000001,0.09466666666666668,0.005686240703077321,0.10099999999999999,3.0,0.107,0.107,0.008000000000000004,0.115,0.096,0.10099999999999999,0.008660254037844385,0.111
cypari,0.105,0.11399999999999999,0.039281038682804706,0.157,3.0,0.138,0.14266666666666666,0.024337899115029073,0.16899999999999998,0.375,0.355,0.04358898943540673,0.385
cython,0.09300000000000001,0.09566666666666668,0.005507570547286095,0.102,3.0,0.156,0.15333333333333335,0.023115651263447726,0.175,0.18100000000000002,0.18633333333333332,0.014742229591664005,0.203
cython-npm,0.092,0.09100000000000001,0.018520259177452127,0.109,3.0,0.10099999999999999,0.09566666666666666,0.011015141094572209,0.10300000000000001,0.156,0.14800000000000002,0.016522711641858305,0.159
cytoolz,0.213,0.21066666666666667,0.012662279942148394,0.222,3.0,0.21100000000000002,0.20033333333333334,0.020231987873991365,0.213,0.192,0.18366666666666664,0.014433756729740656,0.192
czifile,0.094,0.09599999999999999,0.024062418831031933,0.121,3.0,0.085,0.09300000000000001,0.019287301521985913,0.115,0.33399999999999996,0.34800000000000003,0.026888659319497486,0.379
d2api,0.099,0.09700000000000002,0.0034641016151377548,0.099,3.0,0.10800000000000001,0.10566666666666667,0.017616280348965084,0.122,0.18,0.168,0.027999999999999997,0.188
d6tflow,0.08800000000000001,0.09100000000000001,0.016703293088490067,0.109,3.0,0.10400000000000001,0.10366666666666667,0.006506407098647718,0.11,0.873,0.8403333333333333,0.07088958550685238,0.889
da-dapper,0.085,0.08233333333333333,0.01320353488022557,0.094,3.0,0.121,0.11633333333333333,0.010785793124908953,0.124,0.872,0.8903333333333333,0.04536885862938739,0.9420000000000001
dabest,0.08199999999999999,0.08800000000000001,0.010392304845413272,0.1,3.0,0.10800000000000001,0.10099999999999999,0.019467922333931784,0.11599999999999999,0.888,0.8653333333333334,0.04366157731156007,0.893
dacite,0.09699999999999999,0.09533333333333333,0.015567059238447487,0.11,3.0,0.12300000000000001,0.113,0.01819340539866025,0.124,0.092,0.09066666666666667,0.005131601439446883,0.095
daft,0.09,0.09066666666666667,0.004041451884327385,0.095,3.0,0.106,0.111,0.022912878474779207,0.136,0.494,0.496,0.008185352771872458,0.505
daiquiri,0.09300000000000001,0.09000000000000001,0.01571623364550172,0.10400000000000001,3.0,0.095,0.09600000000000002,0.005567764362830024,0.102,0.16399999999999998,0.18000000000000002,0.03579106033634657,0.221
darwin-framework,0.099,0.10233333333333333,0.02615976554431124,0.13,3.0,0.113,0.11866666666666666,0.01625833119767626,0.13699999999999998,0.132,0.12766666666666668,0.012096831541082697,0.13699999999999998
dash,0.07,0.067,0.007000000000000002,0.07200000000000001,3.0,0.193,0.20299999999999999,0.03315116890850155,0.24,2.012,1.99,0.09395211546314428,2.0709999999999997
dash-auth,0.099,0.11366666666666665,0.03257811126098831,0.151,3.0,0.18600000000000003,0.18766666666666668,0.02653927906581739,0.215,2.1959999999999997,2.172333333333333,0.11631996102704546,2.275
dash-bio,0.09,0.09566666666666668,0.009814954576223642,0.107,3.0,0.31,0.3073333333333333,0.011239810200058252,0.317,2.86,2.8753333333333333,0.057552874240417426,2.9389999999999996
dash-bootstrap-components,0.096,0.09633333333333334,0.02150193789716019,0.11800000000000001,3.0,0.11699999999999999,0.12933333333333333,0.04091861841916626,0.175,1.903,1.9023333333333337,0.016010413278030503,1.9180000000000001
dash-canvas,0.102,0.10833333333333332,0.015502687938977988,0.126,3.0,0.188,0.20099999999999998,0.026057628441590774,0.231,2.884,2.886333333333333,0.00680685928555384,2.8939999999999997
dash-core-components,0.08800000000000001,0.08700000000000001,0.0045825756949558405,0.091,3.0,0.284,0.26366666666666666,0.03962743157628731,0.289,0.285,0.27999999999999997,0.01228820572744448,0.289
dash-cytoscape,0.095,0.10066666666666667,0.01721433511156714,0.12,3.0,0.11199999999999999,0.11266666666666665,0.016010413278030447,0.129,2.023,2.0256666666666665,0.060044427995721045,2.0869999999999997
dash-dangerously-set-inner-html,0.09300000000000001,0.09600000000000002,0.007000000000000003,0.10400000000000001,3.0,0.19899999999999998,0.18166666666666664,0.031770006819850295,0.201,0.19399999999999998,0.18333333333333332,0.018475208614068008,0.19399999999999998
dash-daq,0.08900000000000001,0.08633333333333333,0.005507570547286107,0.09,3.0,0.18600000000000003,0.19766666666666666,0.03308070938376826,0.235,1.9380000000000002,1.9346666666666668,0.021197484127446205,1.954
dash-enterprise-auth,0.095,0.09666666666666666,0.015567059238447497,0.113,3.0,0.203,0.20533333333333337,0.014640127503998497,0.221,2.222,2.203666666666667,0.053891867042563234,2.246
dash-extensions,0.105,0.104,0.0036055512754639783,0.107,3.0,0.124,0.108,0.0285832118559129,0.125,1.965,1.969666666666667,0.07111493045298818,2.043
dash-html-components,0.09,0.102,0.024331050121192885,0.13,3.0,0.245,0.24033333333333332,0.014571661996262943,0.252,0.24100000000000002,0.23366666666666666,0.01357694123627753,0.242
dash-renderer,0.079,0.08066666666666666,0.014571661996262928,0.096,3.0,0.217,0.21599999999999997,0.0036055512754639783,0.21899999999999997,0.23399999999999999,0.22799999999999998,0.011269427669584635,0.235
dash-table,0.098,0.09733333333333334,0.014011899704655802,0.111,3.0,0.209,0.20299999999999999,0.022605309110914625,0.222,0.21100000000000002,0.22533333333333336,0.026576932353703526,0.256
dash_bio,0.102,0.09999999999999999,0.01708800749063506,0.11599999999999999,3.0,0.405,0.39066666666666666,0.044275651698572796,0.426,2.9360000000000004,2.9436666666666667,0.10071908127725028,3.048
dash_bootstrap_components,0.10300000000000001,0.10233333333333335,0.02800595174839329,0.13,3.0,0.1,0.09900000000000002,0.020518284528683196,0.11900000000000001,1.871,1.8756666666666666,0.06113373318662414,1.939
dash_core_components,0.086,0.09033333333333333,0.01594783161854092,0.10800000000000001,3.0,0.245,0.24933333333333332,0.0188767935130237,0.27,0.22399999999999998,0.2356666666666667,0.03212994449626911,0.272
dash_html_components,0.087,0.09299999999999999,0.020663978319771827,0.11599999999999999,3.0,0.23399999999999999,0.23399999999999999,0.013000000000000001,0.247,0.235,0.22699999999999998,0.014730919862656254,0.23600000000000002
dask,0.1,0.10066666666666667,0.004041451884327378,0.105,3.0,0.174,0.18699999999999997,0.0278747197295327,0.21899999999999997,0.17,0.17933333333333334,0.02157158624981791,0.204
dask-glm,0.107,0.09533333333333333,0.023755701070129105,0.111,3.0,0.11,0.09833333333333333,0.020207259421636904,0.11,0.797,0.8076666666666666,0.0706068929590683,0.883
dask-image,0.075,0.07366666666666667,0.0041633319989322634,0.077,3.0,0.192,0.19666666666666668,0.02730079363925771,0.226,0.813,0.7993333333333333,0.04798263574808429,0.8390000000000001
dask-jobqueue,0.095,0.09700000000000002,0.009165151389911674,0.107,3.0,0.11599999999999999,0.10899999999999999,0.02042057785666214,0.125,0.397,0.3886666666666667,0.02362907813126304,0.40700000000000003
dask-labextension,0.087,0.09066666666666667,0.008144527815247085,0.1,3.0,0.11199999999999999,0.11466666666666665,0.01616580753730952,0.132,2.294,2.287333333333333,0.060277137733416815,2.344
dask-ml,0.075,0.08733333333333333,0.025813433195399114,0.11699999999999999,3.0,0.11800000000000001,0.12,0.0150996688705415,0.136,1.585,1.594,0.04026164427839479,1.6380000000000001
dask-searchcv,0.09699999999999999,0.09633333333333333,0.006027713773341706,0.102,3.0,0.10400000000000001,0.10633333333333334,0.024583192089989724,0.132,0.777,0.7386666666666667,0.07076957915187383,0.782
dask_xgboost,0.083,0.08733333333333333,0.0140118997046558,0.10300000000000001,3.0,0.087,0.09466666666666666,0.022501851775650228,0.12,1.44,1.4453333333333334,0.0372871738448134,1.485
datachile,0.075,0.07300000000000001,0.013114877048604,0.085,3.0,0.18,0.18600000000000003,0.02749545416973506,0.21600000000000003,0.627,0.6466666666666666,0.06188968680913914,0.716
dataclasses,0.10400000000000001,0.09966666666666667,0.008386497083606085,0.105,3.0,0.105,0.09933333333333333,0.010692676621563629,0.106,0.08199999999999999,0.08533333333333333,0.011372481406154659,0.098
datalad,0.096,0.09966666666666667,0.015821925715074424,0.11699999999999999,3.0,0.579,0.6023333333333333,0.051159880114532395,0.6609999999999999,1.202,1.1873333333333334,0.08990179827641567,1.2690000000000001
datapackage,0.081,0.09966666666666668,0.033201405592735586,0.138,3.0,0.087,0.08366666666666667,0.009451631252505224,0.091,0.858,0.8396666666666667,0.09385272150200721,0.9229999999999999
datapane,0.085,0.084,0.00360555127546398,0.087,3.0,0.135,0.13833333333333334,0.01921804707386611,0.159,3.4410000000000003,3.4763333333333333,0.1560299116622621,3.647
datascience,0.083,0.08700000000000001,0.025238858928247926,0.114,3.0,0.244,0.237,0.037000000000000026,0.27,3.5660000000000003,3.567333333333334,0.09700687260876575,3.665
datasets,0.083,0.09233333333333334,0.01703917055884274,0.11199999999999999,3.0,0.11599999999999999,0.11666666666666665,0.03600462933198081,0.153,0.747,0.7636666666666666,0.08523105850177701,0.856
datasette,0.098,0.09766666666666667,0.0005773502691896344,0.098,3.0,0.114,0.12999999999999998,0.039509492530276816,0.175,0.636,0.6163333333333334,0.058054572027819926,0.662
datashader,0.111,0.10433333333333333,0.014224392195567906,0.114,3.0,0.18600000000000003,0.18933333333333335,0.01331665623695877,0.204,2.197,2.2076666666666664,0.08351247411814199,2.296
datashape,0.086,0.08266666666666667,0.024172987679087855,0.105,3.0,0.23,0.22966666666666669,0.015502687938977983,0.245,0.444,0.4483333333333333,0.023797758998135344,0.474
datefinder,0.083,0.08333333333333333,0.022501851775650228,0.106,3.0,0.07400000000000001,0.08466666666666667,0.027592269448766495,0.11599999999999999,0.20600000000000002,0.19266666666666665,0.023965252624024918,0.207
datenguidepy,0.075,0.08666666666666667,0.024664414311581236,0.115,3.0,0.389,0.38866666666666666,0.030501366089625136,0.419,0.733,0.741,0.039610604640676755,0.784
