library,user_time_constant_median,user_time_constant_average,user_time_constant_std,user_time_constant_max,user_time_full_median,user_time_full_average,user_time_full_std,user_time_full_max,user_time_solo_len,user_time_solo_median,user_time_solo_average,user_time_solo_std,user_time_solo_max
ecos,0.6805000000000001,0.6892499999999999,0.039827754142055284,0.74,5.359,5.398000000000001,0.1028267150760602,5.55,4.0,0.7565,0.76725,0.029033027170218904,0.809
ediblepickle,0.6644999999999999,0.6585,0.026664583251946785,0.684,1.357,1.3575,0.09168242288828694,1.47,4.0,1.3535,1.3445,0.03016068080575553,1.37
editdistance,0.69,0.6815,0.027343494046421148,0.7040000000000001,0.7909999999999999,0.7859999999999999,0.019304576314093626,0.8029999999999999,4.0,0.7825,0.7835000000000001,0.04293017586733125,0.825
edt,0.677,0.677,,0.677,2.8560000000000003,2.8560000000000003,,2.8560000000000003,1.0,0.9059999999999999,0.9059999999999999,,0.9059999999999999
edward,0.678,0.6697500000000001,0.04452995246647659,0.708,3.7489999999999997,3.69325,0.12694454169702069,3.77,4.0,1.5905,1.5805000000000002,0.06131068422387745,1.6340000000000001
ee,0.6345,0.63225,0.060406263472148856,0.6990000000000001,1.4575,1.462,0.019442222095223605,1.489,4.0,1.423,1.4280000000000002,0.06134057928212514,1.4980000000000002
efficientnet,0.8275,0.81225,0.07730620932370186,0.884,10.725000000000001,10.64175,0.19172788877295083,10.76,4.0,0.9610000000000001,0.9315,0.07354590403278753,0.98
efficientnet-pytorch,0.643,0.66,0.039046980250291664,0.7140000000000001,22.825,22.674714285714284,0.6051599552420601,23.634,7.0,1.435,1.4322857142857142,0.04577377082170633,1.507
efficientnet_pytorch,0.7064999999999999,0.69675,0.02894103200187118,0.7190000000000001,22.941499999999998,22.671499999999998,0.8349277413844484,23.326,4.0,1.4434999999999998,1.4369999999999998,0.02275961335348204,1.456
eikon,0.8055,0.8205,0.06262321188398648,0.909,8.636,8.61375,0.229774345826509,8.812000000000001,4.0,1.013,1.012,0.04695387807909652,1.067
einsteinpy,0.819,0.8182499999999999,0.01426826315054965,0.833,24.023999999999997,24.22075,0.5858898502847318,25.046999999999997,4.0,0.9865,0.9985,0.06767815994346574,1.089
eland,0.768,0.7744285714285715,0.02097504185817949,0.8059999999999999,8.84,8.87257142857143,0.19814965484271144,9.266,7.0,0.958,0.9627142857142857,0.026694033576277417,1.001
elasticsearch,0.706,0.7027500000000001,0.050592324846100205,0.7609999999999999,1.233,1.21925,0.11986763533164402,1.351,4.0,1.0505,1.0494999999999999,0.029149042294158975,1.084
elasticsearch-dsl,0.746,0.746,,0.746,1.561,1.561,,1.561,1.0,0.937,0.937,,0.937
elasticsearch_dsl,0.7344999999999999,0.73175,0.04673596045873019,0.7859999999999999,1.523,1.52325,0.09685513237132383,1.617,4.0,0.903,0.894,0.03297473780537661,0.9229999999999999
electrum,0.7,0.7,,0.7,0.5589999999999999,0.5589999999999999,,0.5589999999999999,1.0,0.622,0.622,,0.622
elementpath,0.6920000000000001,0.6897142857142857,0.029992856292314466,0.731,0.971,0.9614285714285714,0.04692851706889652,1.031,7.0,0.96,0.9391428571428572,0.05938694741952582,0.998
elephant,0.69,0.6887500000000001,0.041427647772954705,0.737,8.6995,8.746,0.21234092084821213,9.044,4.0,1.905,1.9212500000000001,0.06277672073839688,2.004
elephas,1.73,1.73,,1.73,52.037,52.037,,52.037,1.0,2.72,2.72,,2.72
elevation,0.738,0.737,0.011165422816296218,0.7490000000000001,1.3855,1.3832499999999999,0.0737761253161662,1.453,4.0,0.8185,0.815,0.01476482306023339,0.828
elfi,5.919,5.823428571428571,0.15729468855501486,5.946000000000001,24.461,24.561285714285713,0.3573722215868282,25.090999999999998,7.0,5.835,5.825285714285715,0.11397326336428533,6.0089999999999995
eli5,0.822,0.81625,0.02804014978561993,0.8420000000000001,8.0475,8.08075,0.09955023857329577,8.226,4.0,0.9635,0.9600000000000001,0.025884358211089555,0.986
elm_kernel,1.198,1.1982857142857142,0.05336888695895853,1.275,10.363,10.440285714285713,0.21327424777010656,10.817,7.0,1.317,1.296714285714286,0.06589060197457171,1.354
elpy,0.6845,0.67725,0.02032035104683645,0.6920000000000001,0.7430000000000001,0.746,0.015121728296284987,0.7659999999999999,4.0,0.73,0.72925,0.033270357176722144,0.759
em_examples,9.605,9.61675,0.10620538278888388,9.747,47.355500000000006,47.314499999999995,0.8690118909811699,48.129,4.0,9.421,9.395499999999998,0.139476401827215,9.527999999999999
ema_workbench,0.666,0.6765,0.044410959608336985,0.7340000000000001,1.9545,1.93975,0.04214558102577296,1.972,4.0,1.923,1.9317499999999999,0.06600189391222037,2.017
embeddingvectorizer,0.7120000000000001,0.7120000000000001,,0.7120000000000001,8.455,8.455,,8.455,1.0,1.46,1.46,,1.46
emcee,0.7025,0.69475,0.06356296091278317,0.759,2.8095,2.814,0.04436965930302701,2.8710000000000004,4.0,0.7875,0.7935000000000001,0.053031437217308505,0.862
emd-signal,0.8245,0.82125,0.01811767093199347,0.8370000000000001,9.8935,9.9685,0.2540242770550359,10.329,4.0,0.9475,0.96225,0.05885787967638662,1.044
emoji,0.7095,0.7030000000000001,0.03818376618407361,0.74,0.8895,0.869,0.0427005074130663,0.892,4.0,0.8825000000000001,0.8847499999999999,0.030291638010073542,0.919
empiricaldist,0.6699999999999999,0.6724999999999999,0.032797357617141414,0.715,1.4095,1.3782500000000002,0.0745044741385822,1.426,4.0,1.3490000000000002,1.3567500000000001,0.04420689991392754,1.4140000000000001
empymod,0.6945,0.70575,0.03840464381642754,0.76,7.881499999999999,7.83475,0.1301649594424961,7.9270000000000005,4.0,0.8635,0.8680000000000001,0.03708548682885709,0.912
ems-simulator,0.7335,0.73875,0.030944843404569513,0.7809999999999999,10.8935,10.88175,0.07773191107904028,10.960999999999999,4.0,2.5605,2.4955,0.14221697038914424,2.5780000000000003
en-core-web-lg,0.655,0.6692857142857144,0.04377866407933689,0.742,0.64,0.6407142857142858,0.05151606314446752,0.6940000000000001,7.0,0.6559999999999999,0.6538571428571427,0.032287399871717616,0.7020000000000001
en-core-web-md,0.6519999999999999,0.6525,0.03851839387444217,0.7,0.6805000000000001,0.6844999999999999,0.02509315975852111,0.718,4.0,0.6685,0.6617500000000001,0.0496076271017539,0.715
en-core-web-sm,0.6705000000000001,0.6619999999999999,0.0434127477437983,0.7040000000000001,0.6515,0.6445,0.018699376103674288,0.6579999999999999,4.0,0.677,0.656,0.04751140214025828,0.685
en-core-web-sm-abd,0.966,0.966,,0.966,9.338,9.338,,9.338,1.0,1.636,1.636,,1.636
encrypted-inference,0.698,0.698,,0.698,3.1630000000000003,3.1630000000000003,,3.1630000000000003,1.0,0.877,0.877,,0.877
enforce,0.6405000000000001,0.6247499999999999,0.06474243842591455,0.682,1.451,1.4554999999999998,0.06504101270224306,1.5390000000000001,4.0,0.8140000000000001,0.81225,0.018080837001274767,0.831
entrypoints,0.6745000000000001,0.666,0.0376386326354541,0.7020000000000001,0.7854999999999999,0.7869999999999999,0.009763879010584566,0.8,4.0,0.746,0.74225,0.04482094004666419,0.7859999999999999
enum-compat,0.6645,0.6537499999999999,0.04960090724976709,0.696,0.748,0.747,0.03748777578535877,0.7909999999999999,4.0,0.7410000000000001,0.729,0.04911211663123473,0.768
enum34,0.696,0.6835,0.03872552990814543,0.715,0.77,0.77225,0.012945398152754247,0.79,4.0,0.742,0.7382500000000001,0.027669176592976734,0.767
envipath-api,0.8105,0.81325,0.029937434759845456,0.8490000000000001,1.6375000000000002,1.6147500000000001,0.0719785847781594,1.6740000000000002,4.0,0.8664999999999999,0.859,0.04520324472129553,0.905
environ-config,0.7440000000000001,0.7427500000000001,0.021685248442201453,0.768,0.948,0.953,0.03374413529291672,0.995,4.0,0.8119999999999999,0.818,0.028248893783651075,0.857
environment-kernels,0.6839999999999999,0.676,0.027141603981096392,0.6990000000000001,1.3175,1.33475,0.03687252816574057,1.39,4.0,1.4514999999999998,1.4435,0.03673780976959116,1.4780000000000002
environment_kernels,0.6425000000000001,0.6355,0.04726168285902094,0.679,1.3905,1.38525,0.01918984106239544,1.401,4.0,1.4260000000000002,1.4135,0.04608325798667745,1.453
envoy,0.6575,0.648,0.061789966823101575,0.701,0.7505,0.7384999999999999,0.02501332977967282,0.752,4.0,0.7865,0.7887500000000001,0.027097047809678514,0.8240000000000001
eo-learn,1.4665,1.478,0.04666904755831225,1.538,37.675,37.68675,0.8724316114554015,38.734,4.0,1.661,1.65075,0.06320007911387455,1.7080000000000002
eo-learn-core,1.0290000000000001,1.0424285714285715,0.053422395874318296,1.125,17.977999999999998,17.997571428571426,0.3606826200150936,18.528,7.0,1.14,1.1094285714285714,0.08878599203113284,1.214
eo-learn-coregistration,1.09,1.0775714285714286,0.06880130120585695,1.158,24.982,24.97985714285714,0.3725955933589061,25.497,7.0,1.2109999999999999,1.2244285714285714,0.04428264198252385,1.2819999999999998
eo-learn-features,1.192,1.208,0.038030689361794795,1.268,29.816,29.658142857142856,0.45618140710738864,30.229,7.0,1.368,1.3810000000000002,0.04972926703662546,1.4480000000000002
eo-learn-geometry,1.208,1.219857142857143,0.030574654925436547,1.252,25.340999999999998,25.569857142857142,0.5053660154025108,26.319000000000003,7.0,1.305,1.3124285714285713,0.04102786509539237,1.359
eo-learn-io,1.048,1.0475714285714284,0.042902436383252696,1.112,18.972,19.134428571428572,0.41409453717030154,19.759,7.0,1.225,1.2275714285714285,0.037682255518378685,1.291
eo-learn-mask,1.379,1.379,,1.379,28.862,28.862,,28.862,1.0,1.652,1.652,,1.652
eo-learn-ml-tools,1.215,1.195142857142857,0.03984314483667409,1.236,24.824,24.876285714285718,0.46867995984670074,25.388,7.0,1.294,1.3154285714285714,0.058665313837216085,1.399
eo-learn-visualization,1.136,1.125714285714286,0.03461076078194122,1.158,20.761999999999997,20.754142857142856,0.11654960113106065,20.91,7.0,1.251,1.2354285714285713,0.037353523452088366,1.287
eon,0.6930000000000001,0.7110000000000001,0.04811791073325332,0.782,9.378,9.416999999999998,0.3521268710753745,9.824,4.0,1.4885,1.4985,0.06518946745193326,1.577
ephem,0.6475,0.65825,0.05670611372095022,0.7290000000000001,0.9055,0.89025,0.042983523975278375,0.9229999999999999,4.0,0.905,0.887,0.05962661598089675,0.9359999999999999
epic-kitchens,0.727,0.7394285714285714,0.04383627547612874,0.823,15.95,15.987428571428572,0.37840668472903505,16.381,7.0,1.585,1.5842857142857143,0.05997142176546624,1.672
epistasis,3.284,3.284,,3.284,20.75,20.75,,20.75,1.0,3.286,3.286,,3.286
epitran,0.7224999999999999,0.72175,0.025591339680967617,0.752,4.795,4.7825,0.2006614063540872,5.001,4.0,0.918,0.928,0.034224747381585305,0.977
epydemic,0.985,0.985,,0.985,15.593,15.593,,15.593,1.0,1.124,1.124,,1.124
erddapy,0.675,0.694,0.04779818685543074,0.765,6.573499999999999,6.545999999999999,0.1811316280130743,6.734,4.0,0.8285,0.8250000000000001,0.05190375708944404,0.8740000000000001
escapism,0.69,0.6795,0.0468009971403744,0.721,0.757,0.74575,0.04738055156566526,0.789,4.0,0.7444999999999999,0.754,0.030930028559098776,0.797
escher,1.5615,1.55975,0.023865945054267847,1.5819999999999999,28.401,28.677,0.7364676956029133,29.766,4.0,1.7349999999999999,1.7275,0.0591748820587473,1.7819999999999998
esda,0.7865,0.7955,0.03704501765869917,0.847,12.5485,12.466000000000001,0.28505321140680556,12.708,4.0,1.0539999999999998,1.05275,0.023329166294576525,1.08
esig,0.65,0.6507499999999999,0.05704019050926569,0.721,3.0204999999999997,3.0124999999999997,0.047402531577965194,3.0589999999999997,4.0,1.089,1.0877500000000002,0.059634302209382935,1.1440000000000001
esmpy,0.656,0.6507499999999999,0.02347161406181232,0.6709999999999999,0.665,0.66125,0.017017148213885072,0.6759999999999999,4.0,0.6575,0.6585,0.011269427669584654,0.6729999999999999
esri2gpd,0.8360000000000001,0.84275,0.048616698091636504,0.904,9.5915,9.661,0.3455903162223552,10.142000000000001,4.0,1.5614999999999999,1.5604999999999998,0.06410668191902202,1.6159999999999999
esridump,0.68,0.68,,0.68,2.261,2.261,,2.261,1.0,1.47,1.47,,1.47
essentia,0.6779999999999999,0.6792857142857143,0.03215438946558874,0.726,3.372,3.391428571428572,0.06579477472377573,3.466,7.0,1.222,1.2154285714285715,0.020630536774864778,1.237
et-xmlfile,0.6775,0.67225,0.038099650042137286,0.713,0.761,0.74825,0.05943834340446129,0.8059999999999999,4.0,0.7495,0.747,0.011224972160321823,0.757
ete3,0.703,0.703,,0.703,2.215,2.215,,2.215,1.0,2.2880000000000003,2.2880000000000003,,2.2880000000000003
etelemetry,0.7609999999999999,0.7609999999999999,,0.7609999999999999,1.3259999999999998,1.3259999999999998,,1.3259999999999998,1.0,0.8290000000000001,0.8290000000000001,,0.8290000000000001
eth-tester,2.548,2.559142857142857,0.04180282514945831,2.622,2.9560000000000004,2.9680000000000004,0.06482283548256741,3.0669999999999997,7.0,2.6710000000000003,2.638428571428571,0.08708397698554558,2.73
etudier,0.84,0.8214285714285714,0.04224080626936131,0.865,8.285,8.157285714285715,0.2216526669406547,8.383,7.0,2.438,2.4201428571428574,0.09633176798860028,2.56
eurec4a,0.895,0.89575,0.06657013845060962,0.978,7.912999999999999,7.95,0.1774391914619391,8.195,4.0,0.99,0.972,0.08796969175043567,1.058
event-model,0.799,0.7724285714285715,0.04906749481702774,0.826,4.246,4.280571428571429,0.11360290070072651,4.495,7.0,0.963,0.9551428571428572,0.031221939782939915,0.9990000000000001
eventlet,0.7055,0.70275,0.03508442199419377,0.737,1.4304999999999999,1.359,0.1675291019494822,1.466,4.0,0.9565000000000001,0.95875,0.014268263150549583,0.978
eventregistry,0.7055,0.6965,0.040253364248635584,0.735,2.543,2.5475,0.03255252166371539,2.5869999999999997,4.0,1.5375,1.50425,0.09136875833675304,1.5719999999999998
eviltransform,0.6559999999999999,0.6534285714285714,0.03853940469552839,0.7040000000000001,1.354,1.3544285714285713,0.05112682643145754,1.4040000000000001,7.0,1.391,1.3862857142857143,0.0550506260506766,1.474
example,0.6659999999999999,0.6665,0.031712247896777464,0.705,1.394,1.4105,0.049996666555548075,1.4809999999999999,4.0,1.3599999999999999,1.3542500000000002,0.026234519244689697,1.379
execnet,0.7015,0.6859999999999999,0.037709415269929575,0.711,0.8135000000000001,0.811,0.010230672835481822,0.82,4.0,0.7525,0.7595,0.020041623354076544,0.7879999999999999
exifread,0.675,0.66625,0.052506348822467776,0.715,0.7535000000000001,0.75425,0.0391609924967861,0.792,4.0,0.794,0.79375,0.013524668819112231,0.8079999999999999
expectexception,0.6799999999999999,0.68575,0.029545163168726404,0.725,0.7104999999999999,0.7215,0.032460232079679734,0.769,4.0,0.7490000000000001,0.74525,0.03591076904402539,0.784
express,0.648,0.6364285714285715,0.022882723780595908,0.664,1.5219999999999998,1.519714285714286,0.03983178917110596,1.5730000000000002,7.0,1.57,1.5571428571428572,0.061577670659172634,1.62
expyriment,0.652,0.652,,0.652,4.652,4.652,,4.652,1.0,1.198,1.198,,1.198
extract-msg,0.6459999999999999,0.6459999999999999,,0.6459999999999999,2.977,2.977,,2.977,1.0,0.862,0.862,,0.862
eztao,0.6679999999999999,0.6689999999999999,0.013441230102437297,0.6829999999999999,0.6910000000000001,0.6825000000000001,0.02945618214682048,0.708,4.0,0.647,0.63425,0.07354533749101068,0.698
fa2,1.4165,1.4152500000000001,0.014150971698084913,1.429,6.225,6.2452499999999995,0.06923089387453178,6.345,4.0,1.4605,1.47125,0.022514809940718222,1.505
fabric,0.6729999999999999,0.6729999999999999,,0.6729999999999999,2.7439999999999998,2.7439999999999998,,2.7439999999999998,1.0,0.9620000000000001,0.9620000000000001,,0.9620000000000001
fabric3,0.746,0.7439999999999999,0.043711173247427994,0.7979999999999999,2.5989999999999998,2.6172857142857144,0.08599363210089905,2.767,7.0,0.871,0.8697142857142858,0.040355562548072925,0.925
face2face,0.7994999999999999,0.79075,0.029261749776798966,0.815,13.003,13.079249999999998,0.3053450234297802,13.508,4.0,0.8885,0.8775000000000001,0.11490430801323333,0.9890000000000001
face_recognition,2.2085,2.20675,0.062082606259724796,2.2680000000000002,8.9585,8.996500000000001,0.3067968926396308,9.378,4.0,2.197,2.212,0.03341656275960575,2.262
facebook-sdk,0.7330000000000001,0.7197499999999999,0.036763886265373746,0.747,1.576,1.54825,0.07328653809989025,1.601,4.0,0.788,0.793,0.0358422469533743,0.8390000000000001
facenet-pytorch,0.7265000000000001,0.7332500000000001,0.042413637743851484,0.7909999999999999,25.9955,26.076249999999998,0.49543406894022146,26.74,4.0,0.8745,0.878,0.03866954012311674,0.9279999999999999
factory_boy,0.703,0.6957142857142857,0.04369101465867739,0.757,1.859,1.8550000000000002,0.04898639266844077,1.926,7.0,0.787,0.7955714285714286,0.026794633435678516,0.848
faerun,0.916,0.9135000000000001,0.032429410519876294,0.948,10.008000000000001,10.051250000000001,0.3093944354164543,10.448,4.0,1.1285,1.1130000000000002,0.06669832581607017,1.176
failprint,0.7190000000000001,0.7125,0.030870698080866232,0.742,1.3045,1.29725,0.027681221071332758,1.3219999999999998,4.0,0.835,0.8327500000000001,0.013937359864766317,0.847
fairlearn,0.742,0.739,0.032715949219506574,0.7909999999999999,11.44,11.523142857142858,0.32172785009042887,11.935,7.0,1.649,1.6567142857142858,0.061442966198240266,1.7280000000000002
faiss,0.675,0.675,,0.675,3.015,3.015,,3.015,1.0,0.9840000000000001,0.9840000000000001,,0.9840000000000001
fake-useragent,0.6745000000000001,0.683,0.037691732073051064,0.736,1.4035000000000002,1.40675,0.06151625801363413,1.485,4.0,1.397,1.39775,0.04175623705907098,1.449
fake_useragent,0.682,0.682,,0.682,1.469,1.469,,1.469,1.0,1.511,1.511,,1.511
faker,0.7070000000000001,0.69525,0.049868995043680885,0.738,1.668,1.67625,0.04657162941820548,1.7369999999999999,4.0,1.5085000000000002,1.5172500000000002,0.028253318389173346,1.558
fakeredis,0.727,0.727,,0.727,1.15,1.15,,1.15,1.0,0.875,0.875,,0.875
falcon,0.7070000000000001,0.6732857142857143,0.0691826430200386,0.7140000000000001,1.297,1.3,0.05011985634456677,1.3730000000000002,7.0,1.315,1.298142857142857,0.04237699285944582,1.3559999999999999
fanalysis,0.748,0.7402857142857143,0.038308894901464184,0.8,13.013,12.978285714285716,0.22515603055489694,13.317,7.0,0.866,0.8594285714285715,0.051455019654247994,0.934
fancyimpute,21.227,21.23875,0.5586503826186815,21.78,22.1155,22.04225,0.5045614432356067,22.575,4.0,21.8745,21.835,0.8496638551019257,22.756
farm-haystack,2.053,2.051142857142857,0.08510861407916455,2.211,64.81,65.215,1.1650040057155748,66.885,7.0,3.092,3.0988571428571428,0.1006287377300484,3.196
fast-bert,1.1135,1.1135,0.05199038372622375,1.175,46.5955,46.84375,0.6627847186932799,47.818999999999996,4.0,1.4089999999999998,1.4075,0.04174925149029628,1.445
fast-histogram,0.684,0.6832857142857142,0.03994877672601205,0.7490000000000001,2.843,2.870285714285714,0.08568686069192948,3.048,7.0,0.773,0.7721428571428571,0.03663526794146396,0.8390000000000001
fast_pagerank,0.6859999999999999,0.6842857142857142,0.018944781917582507,0.7120000000000001,0.742,0.7455714285714288,0.030473251346370137,0.794,7.0,0.741,0.7427142857142857,0.030598008027289857,0.777
fastai,1.1,1.10175,0.035046397817750166,1.1440000000000001,41.909000000000006,42.488,1.46067153505959,44.611000000000004,4.0,1.4505,1.44625,0.0219450070251374,1.466
fastai2,1.0779999999999998,1.059,0.04317406628984576,1.085,42.060500000000005,42.22925,0.86039269135281,43.368,4.0,1.392,1.392,0.02124460715883764,1.4180000000000001
fastapi,0.7975,0.80225,0.017269916039170573,0.8270000000000001,1.9455,1.9532500000000002,0.062002016096252735,2.033,4.0,1.0939999999999999,1.0865,0.054878654016535994,1.136
fastavro,0.647,0.649,0.037532208390483324,0.695,1.2864999999999998,1.25325,0.07726739286400174,1.3019999999999998,4.0,1.2725,1.2730000000000001,0.05594640292279751,1.34
fastbook,1.778,1.768,0.03109126351029606,1.7930000000000001,51.3875,51.727999999999994,1.1453316841276449,53.336000000000006,4.0,1.8575,1.852,0.09162605160833538,1.9380000000000002
fastcache,1.47,1.46975,0.0020615528128089637,1.472,1.4185,1.38725,0.08570248926762089,1.4480000000000002,4.0,1.308,1.3155000000000001,0.036819378955472076,1.3619999999999999
fastcluster,10.6115,10.612000000000002,0.20065393093582906,10.847000000000001,11.008500000000002,11.0095,0.13624120766738188,11.165999999999999,4.0,10.584499999999998,10.62525,0.12862704484931042,10.808
fastcore,0.715,0.7144999999999999,0.02323072677870124,0.742,1.1635,1.17075,0.04611127844681819,1.23,4.0,0.9245,0.92375,0.051285962991836305,0.971
fastdtw,0.5395000000000001,0.55825,0.04563898187587738,0.626,5.255000000000001,5.19975,0.2052289372059082,5.376,4.0,4.9115,4.92025,0.14213696446268542,5.072
fasteners,0.7004999999999999,0.6835000000000001,0.04566909969187775,0.7170000000000001,0.827,0.832,0.03841874542459704,0.879,4.0,0.8220000000000001,0.832,0.024508501926202395,0.868
fastenum,0.657,0.657,,0.657,0.674,0.674,,0.674,1.0,0.731,0.731,,0.731
fastjsonschema,0.7004999999999999,0.688,0.03317629675938327,0.7120000000000001,0.7869999999999999,0.771,0.04394693770142955,0.8029999999999999,4.0,0.7835,0.78175,0.027932955446926814,0.8079999999999999
fastkml,0.7190000000000001,0.7190000000000001,,0.7190000000000001,2.324,2.324,,2.324,1.0,1.4380000000000002,1.4380000000000002,,1.4380000000000002
fastnlp,0.997,0.9750000000000001,0.054240206489282426,1.011,33.4565,33.393499999999996,0.35383282304877606,33.754,4.0,2.0084999999999997,2.01375,0.04774498228435468,2.077
fastpapers,6.21,6.18,0.13196464172901282,6.301,52.323499999999996,52.391749999999995,0.8513645419756098,53.356,4.0,6.2555000000000005,6.298500000000001,0.1733983852289289,6.532
fastparquet,3.744,3.77375,0.14571747778949964,3.9760000000000004,11.953500000000002,12.00225,0.10265922592084209,12.155999999999999,4.0,3.931,3.8947499999999997,0.20370301094158305,4.093
fastprogress,0.686,0.6765000000000001,0.04021193852576621,0.7140000000000001,2.8165000000000004,2.8147500000000005,0.16013613999760767,2.9960000000000004,4.0,0.7535000000000001,0.75,0.053385391260156526,0.8109999999999999
fastrlock,0.6930000000000001,0.6917500000000001,0.025785978101803036,0.721,0.771,0.7620000000000001,0.06113918547053108,0.8190000000000001,4.0,0.8140000000000001,0.8065000000000001,0.0315541861987703,0.833
fastscript,0.675,0.6749999999999999,0.023565511522844862,0.703,1.0385,1.02775,0.03883619445826278,1.062,4.0,0.776,0.76475,0.040244047178847824,0.7979999999999999
fasttext,1.398,1.39825,0.055463952257299415,1.464,4.2185,4.228,0.14357112058720808,4.39,4.0,1.4105,1.3917500000000003,0.07728464703074386,1.463
fat-forensics,0.7284999999999999,0.711,0.05265611708687479,0.753,5.615,5.60325,0.14205251376398376,5.76,4.0,0.886,0.8845000000000001,0.07273009464222266,0.9640000000000001
fatiando,0.6465,0.64925,0.04908071583286722,0.708,3.6365,3.6599999999999997,0.08125269226308741,3.7769999999999997,4.0,3.7165,3.688,0.10202287325235786,3.7769999999999997
fbchat-asyncio,0.7909999999999999,0.791857142857143,0.028174625530954622,0.843,4.657,4.654714285714285,0.05332827356951251,4.72,7.0,0.9790000000000001,0.9625714285714285,0.054963191146005876,1.014
fbpca,0.6709999999999999,0.6621428571428571,0.027248416292992014,0.7070000000000001,1.433,1.4242857142857142,0.027777174596625667,1.456,7.0,1.3659999999999999,1.364857142857143,0.07543745438314792,1.493
fbprophet,5.132,5.12975,0.18646961325284775,5.353,21.314999999999998,21.24775,0.3330319053784495,21.576,4.0,5.3325,5.3775,0.12118443244355524,5.556
fcn,3.522,3.522,,3.522,23.906,23.906,,23.906,1.0,4.039,4.039,,4.039
fcsparser,0.7090000000000001,0.7074285714285714,0.021755130757725064,0.7390000000000001,6.087999999999999,6.025142857142858,0.12700056242845092,6.195,7.0,0.919,0.9074285714285715,0.05134477299867741,0.9570000000000001
fdasrsf,21.38,21.521142857142852,0.3662537501839536,22.029,21.52,21.537714285714287,0.11723866581424754,21.694000000000003,7.0,21.084,21.37857142857143,0.49743336476452027,22.331999999999997
feather-format,0.6995,0.70075,0.026575364531836593,0.73,4.4990000000000006,4.49525,0.10950608811081378,4.617,4.0,1.4045,1.40575,0.033797189232242314,1.4469999999999998
feature_engine,0.7290000000000001,0.7290000000000001,,0.7290000000000001,12.895,12.895,,12.895,1.0,0.961,0.961,,0.961
featuretools,0.9005000000000001,0.88675,0.05254442564789025,0.934,13.1785,13.11625,0.21715796861578224,13.296,4.0,1.3385,1.30975,0.0769344959473101,1.3659999999999999
featuretools_tsfresh_primitives,1.083,1.0744285714285715,0.06720331624470413,1.17,24.366999999999997,24.60771428571428,0.6288509930250354,25.658,7.0,1.286,1.2861428571428573,0.05284388508121058,1.375
feautils,0.6805000000000001,0.6620000000000001,0.061367743970265086,0.7120000000000001,0.73,0.73125,0.04096644968751873,0.782,4.0,0.7545000000000001,0.7422500000000001,0.04063147384315104,0.774
feedgenerator,0.6930000000000001,0.67825,0.0486715180230355,0.7170000000000001,1.1800000000000002,1.1865,0.03164911794452842,1.23,4.0,0.7589999999999999,0.7667499999999999,0.017632829230349447,0.7929999999999999
feedparser,0.6859999999999999,0.67925,0.03421865962697351,0.713,1.478,1.483,0.02231591360442134,1.5119999999999998,4.0,0.774,0.7905,0.04067349669420288,0.851
fem,0.674,0.6637142857142856,0.024830856380145837,0.693,17.158,17.149285714285714,0.4043066964099229,17.689,7.0,17.021,17.15,0.3878186861580213,17.761
fenics,0.76,0.76,,0.76,9.517000000000001,9.517000000000001,,9.517000000000001,1.0,0.8340000000000001,0.8340000000000001,,0.8340000000000001
ferretmagic,0.678,0.6897500000000001,0.03968521975076703,0.747,0.763,0.75525,0.03284686692314298,0.7859999999999999,4.0,0.7635000000000001,0.761,0.03918332978874223,0.799
ffmpeg,0.685,0.675,0.0414085337420521,0.711,1.334,1.34525,0.06917791073264158,1.432,4.0,1.3890000000000002,1.401,0.04066120181860495,1.4569999999999999
ffmpeg-python,0.7080000000000001,0.7000000000000001,0.022934689882359388,0.7170000000000001,1.871,1.8787500000000001,0.06939920748827029,1.966,4.0,0.748,0.7617499999999999,0.03313985515961103,0.8109999999999999
ffn,0.8454999999999999,0.84775,0.038274229798477506,0.8909999999999999,15.454,15.568750000000001,0.35451974557138505,16.078,4.0,0.921,0.9175,0.11172137963105663,1.0270000000000001
fhirclient,0.7255,0.71125,0.04416918231829368,0.747,2.1159999999999997,2.11325,0.05435914519808647,2.167,4.0,1.145,1.154,0.05719557092409626,1.2309999999999999
fifteenrock,1.122,1.1085714285714285,0.04664353168038465,1.187,22.869,22.927428571428575,0.2702115573292264,23.375,7.0,6.93,6.933714285714286,0.15542706144224486,7.164
fig,0.722,0.729142857142857,0.037746649173264694,0.78,6.597,6.592999999999999,0.06013041382417616,6.693,7.0,1.511,1.5192857142857144,0.05332827356951244,1.608
file2dna,0.6895,0.689,0.006055300708194944,0.695,1.359,1.3499999999999999,0.10002333061174616,1.4580000000000002,4.0,1.3900000000000001,1.35675,0.09454231856687237,1.4269999999999998
filelock,0.6944999999999999,0.69275,0.02186892772862909,0.7140000000000001,0.744,0.74525,0.0358736207632665,0.789,4.0,0.7475,0.738,0.0392683078321437,0.772
fileupload,1.155,1.1415,0.039272551907577107,1.171,10.0075,9.9575,0.23322735688593654,10.177999999999999,4.0,1.3310000000000002,1.32875,0.04430481538914997,1.376
filterpy,0.7324999999999999,0.7362500000000001,0.02040220576310319,0.764,8.4785,8.5075,0.09843610448746234,8.648,4.0,1.528,1.53725,0.058397345830097445,1.611
